,Age,Complexity,Type
0,16.0,-0.0,Child-directed
1,16.0,-0.0,Child-directed
2,16.0,-0.0,Child-directed
3,16.0,-0.0,Child-directed
4,16.0,-0.0,Child-directed
5,16.0,-0.0,Child-directed
6,16.0,-0.0,Child-directed
7,16.0,-0.0,Child-directed
8,16.0,-0.0,Child-directed
9,16.0,-0.0,Child-directed
10,16.0,-0.0,Child-directed
11,16.0,-0.0,Child-directed
12,16.0,-0.0,Child-directed
13,16.0,-0.0,Child-directed
14,16.0,-0.0,Child-directed
15,16.0,-0.0,Child-directed
16,16.0,-0.0,Child-directed
17,16.0,-0.0,Child-directed
18,16.0,-0.0,Child-directed
19,16.0,-0.0,Child-directed
20,16.0,-0.0,Child-directed
21,16.0,-0.0,Child-directed
22,16.0,-0.0,Child-directed
23,16.0,-0.0,Child-directed
24,16.0,-0.0,Child-directed
25,16.0,-0.0,Child-directed
26,16.0,-0.0,Child-directed
27,16.0,-0.0,Child-directed
28,16.0,-0.0,Child-directed
29,16.0,-0.0,Child-directed
30,16.0,-0.0,Child-directed
31,16.0,-0.0,Child-directed
32,16.0,-0.0,Child-directed
33,16.0,-0.0,Child-directed
34,16.0,-0.0,Child-directed
35,16.0,-0.0,Child-directed
36,16.0,-0.0,Child-directed
37,16.0,-0.0,Child-directed
38,16.0,-0.0,Child-directed
39,16.0,-0.0,Child-directed
40,16.0,-0.0,Child-directed
41,16.0,-0.0,Child-directed
42,16.0,-0.0,Child-directed
43,16.0,-0.0,Child-directed
44,16.0,-0.0,Child-directed
45,16.0,-0.0,Child-directed
46,16.0,-0.0,Child-directed
47,16.0,-0.0,Child-directed
48,16.0,-0.0,Child-directed
49,16.0,-0.0,Child-directed
50,16.0,-0.0,Child-directed
51,16.0,-0.0,Child-directed
52,16.0,-0.0,Child-directed
53,16.0,-0.0,Child-directed
54,16.0,-0.0,Child-directed
55,16.0,-0.0,Child-directed
56,16.0,-0.0,Child-directed
57,16.0,-0.0,Child-directed
58,16.0,-0.0,Child-directed
59,16.0,-0.0,Child-directed
60,16.0,-0.0,Child-directed
61,16.0,-0.0,Child-directed
62,16.0,-0.0,Child-directed
63,16.0,-0.0,Child-directed
64,16.0,-0.0,Child-directed
65,16.0,-0.0,Child-directed
66,16.0,-0.0,Child-directed
67,16.0,-0.0,Child-directed
68,16.0,-0.0,Child-directed
69,16.0,-0.0,Child-directed
70,16.0,-0.0,Child-directed
71,16.0,-0.0,Child-directed
72,16.0,-0.0,Child-directed
73,16.0,-0.0,Child-directed
74,16.0,-0.0,Child-directed
75,16.0,-0.0,Child-directed
76,16.0,-0.0,Child-directed
77,16.0,-0.0,Child-directed
78,16.0,-0.0,Child-directed
79,16.0,-0.0,Child-directed
80,16.0,-0.0,Child-directed
81,16.0,-0.0,Child-directed
82,16.0,-0.0,Child-directed
83,16.0,-0.0,Child-directed
84,16.0,-0.0,Child-directed
85,16.0,-0.0,Child-directed
86,16.0,-0.0,Child-directed
87,16.0,-0.0,Child-directed
88,16.0,-0.0,Child-directed
89,16.0,-0.0,Child-directed
90,16.0,-0.0,Child-directed
91,16.0,-0.0,Child-directed
92,16.0,-0.0,Child-directed
93,16.0,-0.0,Child-directed
94,16.0,-0.0,Child-directed
95,16.0,-0.0,Child-directed
96,16.0,-0.0,Child-directed
97,16.0,-0.0,Child-directed
98,16.0,-0.0,Child-directed
99,16.0,-0.0,Child-directed
100,17.0,0.6051363032372319,Adult-directed
101,17.0,0.5727010274840783,Adult-directed
102,17.0,0.5816058058270378,Adult-directed
103,17.0,0.5656338602609858,Adult-directed
104,17.0,0.5673959752543851,Adult-directed
105,17.0,0.5887871652357024,Adult-directed
106,17.0,0.5242486440981314,Adult-directed
107,17.0,0.5960204698292225,Adult-directed
108,17.0,0.579818495252942,Adult-directed
109,17.0,0.5124936808666878,Adult-directed
110,17.0,0.5344354894051245,Adult-directed
111,17.0,0.5533852381847867,Adult-directed
112,17.0,0.5481814103097596,Adult-directed
113,17.0,0.5447271754416722,Adult-directed
114,17.0,0.5851900390548529,Adult-directed
115,17.0,0.5499130124740376,Adult-directed
116,17.0,0.5481814103097596,Adult-directed
117,17.0,0.5361434317502807,Adult-directed
118,17.0,0.515838165589535,Adult-directed
119,17.0,0.5691612007789542,Adult-directed
120,17.0,0.5621189181535413,Adult-directed
121,17.0,0.5412848312506993,Adult-directed
122,17.0,0.5568695622673976,Adult-directed
123,17.0,0.6106459590482015,Adult-directed
124,17.0,0.4992264879226388,Adult-directed
125,17.0,0.5621189181535413,Adult-directed
126,17.0,0.5141645250315053,Adult-directed
127,17.0,0.5533852381847867,Adult-directed
128,17.0,0.5293290953305504,Adult-directed
129,17.0,0.5533852381847867,Adult-directed
130,17.0,0.5638748448558062,Adult-directed
131,17.0,0.5780343734594406,Adult-directed
132,17.0,0.53785429615391,Adult-directed
133,17.0,0.5638748448558062,Adult-directed
134,17.0,0.5293290953305504,Adult-directed
135,17.0,0.5887871652357024,Adult-directed
136,17.0,0.5533852381847867,Adult-directed
137,17.0,0.5568695622673976,Adult-directed
138,17.0,0.5091603444469295,Adult-directed
139,17.0,0.5586162876023393,Adult-directed
140,17.0,0.6088060321261943,Adult-directed
141,17.0,0.5691612007789542,Adult-directed
142,17.0,0.5869869847315546,Adult-directed
143,17.0,0.5586162876023393,Adult-directed
144,17.0,0.5656338602609858,Adult-directed
145,17.0,0.5430045221302259,Adult-directed
146,17.0,0.5191938734365074,Adult-directed
147,17.0,0.5412848312506993,Adult-directed
148,17.0,0.5923972774598022,Adult-directed
149,17.0,0.5762534290884459,Adult-directed
150,17.0,0.5499130124740376,Adult-directed
151,17.0,0.5568695622673976,Adult-directed
152,17.0,0.5586162876023393,Adult-directed
153,17.0,0.5673959752543851,Adult-directed
154,17.0,0.5395680926316447,Adult-directed
155,17.0,0.5327304591540407,Adult-directed
156,17.0,0.5978370007556204,Adult-directed
157,17.0,0.5744756508424468,Adult-directed
158,17.0,0.5727010274840783,Adult-directed
159,17.0,0.5621189181535413,Adult-directed
160,17.0,0.5780343734594406,Adult-directed
161,17.0,0.5124936808666878,Adult-directed
162,17.0,0.5816058058270378,Adult-directed
163,17.0,0.5586162876023393,Adult-directed
164,17.0,0.5996568374726063,Adult-directed
165,17.0,0.6033064765601558,Adult-directed
166,17.0,0.5816058058270378,Adult-directed
167,17.0,0.583396316600826,Adult-directed
168,17.0,0.5499130124740376,Adult-directed
169,17.0,0.5412848312506993,Adult-directed
170,17.0,0.6033064765601558,Adult-directed
171,17.0,0.5361434317502807,Adult-directed
172,17.0,0.5481814103097596,Adult-directed
173,17.0,0.53785429615391,Adult-directed
174,17.0,0.5816058058270378,Adult-directed
175,17.0,0.5344354894051245,Adult-directed
176,17.0,0.5727010274840783,Adult-directed
177,17.0,0.6180397080731398,Adult-directed
178,17.0,0.5344354894051245,Adult-directed
179,17.0,0.5259392615760389,Adult-directed
180,17.0,0.5673959752543851,Adult-directed
181,17.0,0.6033064765601558,Adult-directed
182,17.0,0.6124892775424908,Adult-directed
183,17.0,0.5447271754416722,Adult-directed
184,17.0,0.527632742082372,Adult-directed
185,17.0,0.515838165589535,Adult-directed
186,17.0,0.5638748448558062,Adult-directed
187,17.0,0.5744756508424468,Adult-directed
188,17.0,0.5621189181535413,Adult-directed
189,17.0,0.5673959752543851,Adult-directed
190,17.0,0.5603660693261269,Adult-directed
191,17.0,0.5996568374726063,Adult-directed
192,17.0,0.5673959752543851,Adult-directed
193,17.0,0.5516476182862459,Adult-directed
194,17.0,0.53785429615391,Adult-directed
195,17.0,0.5656338602609858,Adult-directed
196,17.0,0.5673959752543851,Adult-directed
197,17.0,0.6292338548162925,Adult-directed
198,17.0,0.5923972774598022,Adult-directed
199,17.0,0.5656338602609858,Adult-directed
200,17.0,0.36961545521446726,Child-directed
201,17.0,0.37251400796847856,Child-directed
202,17.0,0.40947312950570314,Child-directed
203,17.0,0.3667252797922339,Child-directed
204,17.0,0.40646560844174784,Child-directed
205,17.0,0.36961545521446726,Child-directed
206,17.0,0.3856624808119846,Child-directed
207,17.0,0.36528331847533263,Child-directed
208,17.0,0.3915622029391729,Child-directed
209,17.0,0.40346710544549125,Child-directed
210,17.0,0.36816932336446756,Child-directed
211,17.0,0.34814004148889505,Child-directed
212,17.0,0.40947312950570314,Child-directed
213,17.0,0.3797973613595865,Child-directed
214,17.0,0.390084006069862,Child-directed
215,17.0,0.33687231664255274,Child-directed
216,17.0,0.40047756659712525,Child-directed
217,17.0,0.35953617621976464,Child-directed
218,17.0,0.37396644104879345,Child-directed
219,17.0,0.4019712188539085,Child-directed
220,17.0,0.342490308946776,Child-directed
221,17.0,0.3871341514234409,Child-directed
222,17.0,0.37251400796847856,Child-directed
223,17.0,0.4231200433468851,Child-directed
224,17.0,0.3930425881096072,Child-directed
225,17.0,0.3930425881096072,Child-directed
226,17.0,0.3856624808119846,Child-directed
227,17.0,0.3783364407199117,Child-directed
228,17.0,0.3915622029391729,Child-directed
229,17.0,0.3783364407199117,Child-directed
230,17.0,0.3989861420104552,Child-directed
231,17.0,0.37251400796847856,Child-directed
232,17.0,0.34955747616986843,Child-directed
233,17.0,0.35667494393873245,Child-directed
234,17.0,0.35667494393873245,Child-directed
235,17.0,0.3797973613595865,Child-directed
236,17.0,0.40646560844174784,Child-directed
237,17.0,0.3624056186477175,Child-directed
238,17.0,0.37106368139083207,Child-directed
239,17.0,0.3396773675701613,Child-directed
240,17.0,0.3974969384589874,Child-directed
241,17.0,0.34955747616986843,Child-directed
242,17.0,0.37251400796847856,Child-directed
243,17.0,0.37251400796847856,Child-directed
244,17.0,0.34814004148889505,Child-directed
245,17.0,0.36961545521446726,Child-directed
246,17.0,0.37542098675978763,Child-directed
247,17.0,0.3871341514234409,Child-directed
248,17.0,0.3768776512562517,Child-directed
249,17.0,0.3930425881096072,Child-directed
250,17.0,0.3768776512562517,Child-directed
251,17.0,0.3797973613595865,Child-directed
252,17.0,0.3930425881096072,Child-directed
253,17.0,0.353821874956326,Child-directed
254,17.0,0.3523983871714722,Child-directed
255,17.0,0.3667252797922339,Child-directed
256,17.0,0.353821874956326,Child-directed
257,17.0,0.3523983871714722,Child-directed
258,17.0,0.3438997524500096,Child-directed
259,17.0,0.3783364407199117,Child-directed
260,17.0,0.3915622029391729,Child-directed
261,17.0,0.34672461308556435,Child-directed
262,17.0,0.355247391947547,Child-directed
263,17.0,0.34955747616986843,Child-directed
264,17.0,0.3438997524500096,Child-directed
265,17.0,0.4079682383262829,Child-directed
266,17.0,0.3509769228240947,Child-directed
267,17.0,0.34814004148889505,Child-directed
268,17.0,0.37106368139083207,Child-directed
269,17.0,0.3841929728326246,Child-directed
270,17.0,0.33687231664255274,Child-directed
271,17.0,0.4049652330665133,Child-directed
272,17.0,0.3509769228240947,Child-directed
273,17.0,0.3581045367483269,Child-directed
274,17.0,0.40047756659712525,Child-directed
275,17.0,0.3783364407199117,Child-directed
276,17.0,0.35953617621976464,Child-directed
277,17.0,0.363843433417345,Child-directed
278,17.0,0.3797973613595865,Child-directed
279,17.0,0.3871341514234409,Child-directed
280,17.0,0.37396644104879345,Child-directed
281,17.0,0.342490308946776,Child-directed
282,17.0,0.37251400796847856,Child-directed
283,17.0,0.36961545521446726,Child-directed
284,17.0,0.3841929728326246,Child-directed
285,17.0,0.4049652330665133,Child-directed
286,17.0,0.355247391947547,Child-directed
287,17.0,0.37106368139083207,Child-directed
288,17.0,0.3667252797922339,Child-directed
289,17.0,0.37106368139083207,Child-directed
290,17.0,0.342490308946776,Child-directed
291,17.0,0.3410828491788962,Child-directed
292,17.0,0.3768776512562517,Child-directed
293,17.0,0.37542098675978763,Child-directed
294,17.0,0.3915622029391729,Child-directed
295,17.0,0.390084006069862,Child-directed
296,17.0,0.36816932336446756,Child-directed
297,17.0,0.363843433417345,Child-directed
298,17.0,0.40047756659712525,Child-directed
299,17.0,0.39452516806982996,Child-directed
300,18.0,0.6891551592904078,Adult-directed
301,18.0,0.6733445532637656,Adult-directed
302,18.0,0.6424540662444271,Adult-directed
303,18.0,0.7133498878774648,Adult-directed
304,18.0,0.6753072624316143,Adult-directed
305,18.0,0.7052197617942145,Adult-directed
306,18.0,0.7011793522572096,Adult-directed
307,18.0,0.7133498878774648,Adult-directed
308,18.0,0.6694306539426292,Adult-directed
309,18.0,0.7402387880937958,Adult-directed
310,18.0,0.7402387880937958,Adult-directed
311,18.0,0.7031975164134467,Adult-directed
312,18.0,0.6424540662444271,Adult-directed
313,18.0,0.6520052372287701,Adult-directed
314,18.0,0.6772738314036552,Adult-directed
315,18.0,0.6311117896404926,Adult-directed
316,18.0,0.6443570163905132,Adult-directed
317,18.0,0.6831968497067772,Adult-directed
318,18.0,0.6616485135005743,Adult-directed
319,18.0,0.6635883783184009,Adult-directed
320,18.0,0.6292338548162925,Adult-directed
321,18.0,0.6674794338113675,Adult-directed
322,18.0,0.7011793522572096,Adult-directed
323,18.0,0.7592869830644903,Adult-directed
324,18.0,0.6812186096946715,Adult-directed
325,18.0,0.6911491778972723,Adult-directed
326,18.0,0.6831968497067772,Adult-directed
327,18.0,0.6694306539426292,Adult-directed
328,18.0,0.7592869830644903,Adult-directed
329,18.0,0.7194911558995473,Adult-directed
330,18.0,0.6655320135269719,Adult-directed
331,18.0,0.6424540662444271,Adult-directed
332,18.0,0.6481738149172142,Adult-directed
333,18.0,0.6616485135005743,Adult-directed
334,18.0,0.7423374247507171,Adult-directed
335,18.0,0.657780036722654,Adult-directed
336,18.0,0.6931471805599453,Adult-directed
337,18.0,0.6616485135005743,Adult-directed
338,18.0,0.6500876910994983,Adult-directed
339,18.0,0.7256703722655053,Adult-directed
340,18.0,0.7052197617942145,Adult-directed
341,18.0,0.6713856887784326,Adult-directed
342,18.0,0.7236063880446539,Adult-directed
343,18.0,0.6812186096946715,Adult-directed
344,18.0,0.7339691750802004,Adult-directed
345,18.0,0.6931471805599453,Adult-directed
346,18.0,0.6733445532637656,Adult-directed
347,18.0,0.7277386253295643,Adult-directed
348,18.0,0.6481738149172142,Adult-directed
349,18.0,0.7113111511876165,Adult-directed
350,18.0,0.7465479572870606,Adult-directed
351,18.0,0.6616485135005743,Adult-directed
352,18.0,0.6635883783184009,Adult-directed
353,18.0,0.6254885320861304,Adult-directed
354,18.0,0.6951491832306184,Adult-directed
355,18.0,0.7339691750802004,Adult-directed
356,18.0,0.7423374247507171,Adult-directed
357,18.0,0.6792442753909539,Adult-directed
358,18.0,0.7236063880446539,Adult-directed
359,18.0,0.6753072624316143,Adult-directed
360,18.0,0.6851790109107684,Adult-directed
361,18.0,0.6772738314036552,Adult-directed
362,18.0,0.6753072624316143,Adult-directed
363,18.0,0.7486598904902041,Adult-directed
364,18.0,0.7133498878774648,Adult-directed
365,18.0,0.715392789507265,Adult-directed
366,18.0,0.7339691750802004,Adult-directed
367,18.0,0.7381445464906811,Adult-directed
368,18.0,0.6812186096946715,Adult-directed
369,18.0,0.6733445532637656,Adult-directed
370,18.0,0.6911491778972723,Adult-directed
371,18.0,0.6951491832306184,Adult-directed
372,18.0,0.6951491832306184,Adult-directed
373,18.0,0.6772738314036552,Adult-directed
374,18.0,0.6812186096946715,Adult-directed
375,18.0,0.6772738314036552,Adult-directed
376,18.0,0.6500876910994983,Adult-directed
377,18.0,0.731888008876376,Adult-directed
378,18.0,0.6911491778972723,Adult-directed
379,18.0,0.6539264674066639,Adult-directed
380,18.0,0.6386589952758756,Adult-directed
381,18.0,0.6733445532637656,Adult-directed
382,18.0,0.7011793522572096,Adult-directed
383,18.0,0.6911491778972723,Adult-directed
384,18.0,0.6991652528855083,Adult-directed
385,18.0,0.791863153499103,Adult-directed
386,18.0,0.6971552019574841,Adult-directed
387,18.0,0.7133498878774648,Adult-directed
388,18.0,0.6558513958162484,Adult-directed
389,18.0,0.6911491778972723,Adult-directed
390,18.0,0.7174398731289899,Adult-directed
391,18.0,0.6871651088823978,Adult-directed
392,18.0,0.7031975164134467,Adult-directed
393,18.0,0.7256703722655053,Adult-directed
394,18.0,0.6616485135005743,Adult-directed
395,18.0,0.7444404749474959,Adult-directed
396,18.0,0.715392789507265,Adult-directed
397,18.0,0.7635696448564911,Adult-directed
398,18.0,0.6971552019574841,Adult-directed
399,18.0,0.6871651088823978,Adult-directed
400,18.0,0.36528331847533263,Child-directed
401,18.0,0.41248972304512876,Child-directed
402,18.0,0.4185503476568198,Child-directed
403,18.0,0.38272562113867487,Child-directed
404,18.0,0.4109802887962745,Child-directed
405,18.0,0.3856624808119846,Child-directed
406,18.0,0.3581045367483269,Child-directed
407,18.0,0.4079682383262829,Child-directed
408,18.0,0.41703174447962976,Child-directed
409,18.0,0.43540898448123644,Child-directed
410,18.0,0.35667494393873245,Child-directed
411,18.0,0.4049652330665133,Child-directed
412,18.0,0.3856624808119846,Child-directed
413,18.0,0.3960099493374092,Child-directed
414,18.0,0.3812604194113469,Child-directed
415,18.0,0.41400143913045073,Child-directed
416,18.0,0.3581045367483269,Child-directed
417,18.0,0.4019712188539085,Child-directed
418,18.0,0.4109802887962745,Child-directed
419,18.0,0.37396644104879345,Child-directed
420,18.0,0.37542098675978763,Child-directed
421,18.0,0.44161055474451766,Child-directed
422,18.0,0.37396644104879345,Child-directed
423,18.0,0.39452516806982996,Child-directed
424,18.0,0.3871341514234409,Child-directed
425,18.0,0.3871341514234409,Child-directed
426,18.0,0.3581045367483269,Child-directed
427,18.0,0.3974969384589874,Child-directed
428,18.0,0.41400143913045073,Child-directed
429,18.0,0.363843433417345,Child-directed
430,18.0,0.37396644104879345,Child-directed
431,18.0,0.3581045367483269,Child-directed
432,18.0,0.37542098675978763,Child-directed
433,18.0,0.363843433417345,Child-directed
434,18.0,0.3667252797922339,Child-directed
435,18.0,0.3410828491788962,Child-directed
436,18.0,0.3915622029391729,Child-directed
437,18.0,0.38272562113867487,Child-directed
438,18.0,0.38860799104174143,Child-directed
439,18.0,0.37396644104879345,Child-directed
440,18.0,0.3989861420104552,Child-directed
441,18.0,0.3871341514234409,Child-directed
442,18.0,0.3856624808119846,Child-directed
443,18.0,0.37251400796847856,Child-directed
444,18.0,0.3797973613595865,Child-directed
445,18.0,0.4400565528777834,Child-directed
446,18.0,0.37251400796847856,Child-directed
447,18.0,0.36961545521446726,Child-directed
448,18.0,0.37106368139083207,Child-directed
449,18.0,0.39452516806982996,Child-directed
450,18.0,0.3915622029391729,Child-directed
451,18.0,0.40346710544549125,Child-directed
452,18.0,0.38860799104174143,Child-directed
453,18.0,0.3930425881096072,Child-directed
454,18.0,0.4246479275249383,Child-directed
455,18.0,0.38860799104174143,Child-directed
456,18.0,0.3989861420104552,Child-directed
457,18.0,0.39452516806982996,Child-directed
458,18.0,0.3915622029391729,Child-directed
459,18.0,0.39452516806982996,Child-directed
460,18.0,0.37106368139083207,Child-directed
461,18.0,0.3871341514234409,Child-directed
462,18.0,0.390084006069862,Child-directed
463,18.0,0.3229638865964207,Child-directed
464,18.0,0.4246479275249383,Child-directed
465,18.0,0.3960099493374092,Child-directed
466,18.0,0.41703174447962976,Child-directed
467,18.0,0.41248972304512876,Child-directed
468,18.0,0.3768776512562517,Child-directed
469,18.0,0.38272562113867487,Child-directed
470,18.0,0.37396644104879345,Child-directed
471,18.0,0.42924563677356775,Child-directed
472,18.0,0.37396644104879345,Child-directed
473,18.0,0.3396773675701613,Child-directed
474,18.0,0.3841929728326246,Child-directed
475,18.0,0.37542098675978763,Child-directed
476,18.0,0.3930425881096072,Child-directed
477,18.0,0.37396644104879345,Child-directed
478,18.0,0.39452516806982996,Child-directed
479,18.0,0.3783364407199117,Child-directed
480,18.0,0.41248972304512876,Child-directed
481,18.0,0.3768776512562517,Child-directed
482,18.0,0.4109802887962745,Child-directed
483,18.0,0.3974969384589874,Child-directed
484,18.0,0.39452516806982996,Child-directed
485,18.0,0.390084006069862,Child-directed
486,18.0,0.44785082460460224,Child-directed
487,18.0,0.36961545521446726,Child-directed
488,18.0,0.3856624808119846,Child-directed
489,18.0,0.3624056186477175,Child-directed
490,18.0,0.363843433417345,Child-directed
491,18.0,0.3797973613595865,Child-directed
492,18.0,0.35667494393873245,Child-directed
493,18.0,0.41400143913045073,Child-directed
494,18.0,0.40346710544549125,Child-directed
495,18.0,0.3856624808119846,Child-directed
496,18.0,0.36528331847533263,Child-directed
497,18.0,0.3974969384589874,Child-directed
498,18.0,0.4109802887962745,Child-directed
499,18.0,0.3989861420104552,Child-directed
500,19.0,0.5058380822549516,Child-directed
501,19.0,0.4604494164409239,Child-directed
502,19.0,0.515838165589535,Child-directed
503,19.0,0.44316697529217586,Child-directed
504,19.0,0.5447271754416722,Child-directed
505,19.0,0.4668087383492164,Child-directed
506,19.0,0.4780358009429998,Child-directed
507,19.0,0.5259392615760389,Child-directed
508,19.0,0.4845083154486173,Child-directed
509,19.0,0.4231200433468851,Child-directed
510,19.0,0.4652151125139384,Child-directed
511,19.0,0.5025268209512956,Child-directed
512,19.0,0.5058380822549516,Child-directed
513,19.0,0.4942963218147801,Child-directed
514,19.0,0.4588658848352796,Child-directed
515,19.0,0.44316697529217586,Child-directed
516,19.0,0.4307829160924542,Child-directed
517,19.0,0.527632742082372,Child-directed
518,19.0,0.4764241970486583,Child-directed
519,19.0,0.48288625507674926,Child-directed
520,19.0,0.491022996469811,Child-directed
521,19.0,0.4541302800894454,Child-directed
522,19.0,0.5242486440981314,Child-directed
523,19.0,0.44161055474451766,Child-directed
524,19.0,0.4652151125139384,Child-directed
525,19.0,0.48939034304592566,Child-directed
526,19.0,0.48939034304592566,Child-directed
527,19.0,0.5242486440981314,Child-directed
528,19.0,0.49593701127224005,Child-directed
529,19.0,0.4877603508349946,Child-directed
530,19.0,0.5141645250315053,Child-directed
531,19.0,0.4748151862429576,Child-directed
532,19.0,0.4877603508349946,Child-directed
533,19.0,0.4992264879226388,Child-directed
534,19.0,0.5041810810473222,Child-directed
535,19.0,0.5008752929128226,Child-directed
536,19.0,0.4942963218147801,Child-directed
537,19.0,0.49593701127224005,Child-directed
538,19.0,0.48939034304592566,Child-directed
539,19.0,0.5344354894051245,Child-directed
540,19.0,0.4307829160924542,Child-directed
541,19.0,0.44941699563734716,Child-directed
542,19.0,0.47160491061270937,Child-directed
543,19.0,0.5025268209512956,Child-directed
544,19.0,0.5141645250315053,Child-directed
545,19.0,0.4942963218147801,Child-directed
546,19.0,0.4636240222816965,Child-directed
547,19.0,0.4764241970486583,Child-directed
548,19.0,0.49265831981054176,Child-directed
549,19.0,0.4652151125139384,Child-directed
550,19.0,0.49758039701597007,Child-directed
551,19.0,0.5259392615760389,Child-directed
552,19.0,0.4636240222816965,Child-directed
553,19.0,0.49265831981054176,Child-directed
554,19.0,0.5041810810473222,Child-directed
555,19.0,0.4812668215244463,Child-directed
556,19.0,0.49758039701597007,Child-directed
557,19.0,0.5041810810473222,Child-directed
558,19.0,0.5091603444469295,Child-directed
559,19.0,0.4620354595965587,Child-directed
560,19.0,0.47965000629754095,Child-directed
561,19.0,0.45728485683796083,Child-directed
562,19.0,0.4604494164409239,Child-directed
563,19.0,0.4877603508349946,Child-directed
564,19.0,0.49265831981054176,Child-directed
565,19.0,0.4992264879226388,Child-directed
566,19.0,0.4942963218147801,Child-directed
567,19.0,0.44316697529217586,Child-directed
568,19.0,0.44785082460460224,Child-directed
569,19.0,0.5091603444469295,Child-directed
570,19.0,0.47965000629754095,Child-directed
571,19.0,0.48288625507674926,Child-directed
572,19.0,0.5041810810473222,Child-directed
573,19.0,0.49758039701597007,Child-directed
574,19.0,0.4620354595965587,Child-directed
575,19.0,0.4845083154486173,Child-directed
576,19.0,0.4748151862429576,Child-directed
577,19.0,0.5242486440981314,Child-directed
578,19.0,0.4748151862429576,Child-directed
579,19.0,0.4732087601946839,Child-directed
580,19.0,0.4861330111756192,Child-directed
581,19.0,0.5058380822549516,Child-directed
582,19.0,0.5327304591540407,Child-directed
583,19.0,0.4877603508349946,Child-directed
584,19.0,0.5709295478356962,Child-directed
585,19.0,0.4732087601946839,Child-directed
586,19.0,0.5395680926316447,Child-directed
587,19.0,0.4620354595965587,Child-directed
588,19.0,0.49593701127224005,Child-directed
589,19.0,0.4700036292457356,Child-directed
590,19.0,0.4942963218147801,Child-directed
591,19.0,0.5327304591540407,Child-directed
592,19.0,0.4861330111756192,Child-directed
593,19.0,0.4700036292457356,Child-directed
594,19.0,0.5310283310835102,Child-directed
595,19.0,0.49593701127224005,Child-directed
596,19.0,0.5124936808666878,Child-directed
597,19.0,0.507497833673316,Child-directed
598,19.0,0.42924563677356775,Child-directed
599,19.0,0.4700036292457356,Child-directed
600,20.0,0.6539264674066639,Adult-directed
601,20.0,0.6891551592904078,Adult-directed
602,20.0,0.7381445464906811,Adult-directed
603,20.0,0.6991652528855083,Adult-directed
604,20.0,0.6655320135269719,Adult-directed
605,20.0,0.7381445464906811,Adult-directed
606,20.0,0.6991652528855083,Adult-directed
607,20.0,0.6911491778972723,Adult-directed
608,20.0,0.7236063880446539,Adult-directed
609,20.0,0.6405547304407747,Adult-directed
610,20.0,0.7423374247507171,Adult-directed
611,20.0,0.6616485135005743,Adult-directed
612,20.0,0.6500876910994983,Adult-directed
613,20.0,0.6772738314036552,Adult-directed
614,20.0,0.6911491778972723,Adult-directed
615,20.0,0.7381445464906811,Adult-directed
616,20.0,0.6694306539426292,Adult-directed
617,20.0,0.7215466550816433,Adult-directed
618,20.0,0.6971552019574841,Adult-directed
619,20.0,0.7339691750802004,Adult-directed
620,20.0,0.6558513958162484,Adult-directed
621,20.0,0.7133498878774648,Adult-directed
622,20.0,0.6655320135269719,Adult-directed
623,20.0,0.6733445532637656,Adult-directed
624,20.0,0.6733445532637656,Adult-directed
625,20.0,0.6772738314036552,Adult-directed
626,20.0,0.7194911558995473,Adult-directed
627,20.0,0.6733445532637656,Adult-directed
628,20.0,0.6792442753909539,Adult-directed
629,20.0,0.6753072624316143,Adult-directed
630,20.0,0.6971552019574841,Adult-directed
631,20.0,0.6713856887784326,Adult-directed
632,20.0,0.7256703722655053,Adult-directed
633,20.0,0.7011793522572096,Adult-directed
634,20.0,0.6871651088823978,Adult-directed
635,20.0,0.6831968497067772,Adult-directed
636,20.0,0.7031975164134467,Adult-directed
637,20.0,0.7194911558995473,Adult-directed
638,20.0,0.6753072624316143,Adult-directed
639,20.0,0.6539264674066639,Adult-directed
640,20.0,0.6597124044737079,Adult-directed
641,20.0,0.6753072624316143,Adult-directed
642,20.0,0.7550225842780328,Adult-directed
643,20.0,0.6792442753909539,Adult-directed
644,20.0,0.6733445532637656,Adult-directed
645,20.0,0.6443570163905132,Adult-directed
646,20.0,0.6713856887784326,Adult-directed
647,20.0,0.6597124044737079,Adult-directed
648,20.0,0.6635883783184009,Adult-directed
649,20.0,0.6616485135005743,Adult-directed
650,20.0,0.6831968497067772,Adult-directed
651,20.0,0.731888008876376,Adult-directed
652,20.0,0.6792442753909539,Adult-directed
653,20.0,0.715392789507265,Adult-directed
654,20.0,0.7256703722655053,Adult-directed
655,20.0,0.6694306539426292,Adult-directed
656,20.0,0.7381445464906811,Adult-directed
657,20.0,0.6971552019574841,Adult-directed
658,20.0,0.7215466550816433,Adult-directed
659,20.0,0.6273594400219421,Adult-directed
660,20.0,0.709276562489829,Adult-directed
661,20.0,0.6891551592904078,Adult-directed
662,20.0,0.6635883783184009,Adult-directed
663,20.0,0.731888008876376,Adult-directed
664,20.0,0.7528971849657193,Adult-directed
665,20.0,0.7298111649315367,Adult-directed
666,20.0,0.709276562489829,Adult-directed
667,20.0,0.7133498878774648,Adult-directed
668,20.0,0.7174398731289899,Adult-directed
669,20.0,0.7236063880446539,Adult-directed
670,20.0,0.657780036722654,Adult-directed
671,20.0,0.6597124044737079,Adult-directed
672,20.0,0.7550225842780328,Adult-directed
